Id,RevenueStreamCode,TransactionBy,BillNo,ReceiptNo,StatusCode,TransactionTypeCode,TransactionType,BillAmount,AmountToPay,WardId,TransactionCode,Identifier,Identifier2,ClientName,ChannelId,ChannelFileNumber,BriefDescription,IncomeTypeId,EntryVia,RequestBy,PaymentMethod,BillType,AccountNumber,CostCenterId,DetailSerialNo,FeesId,LocalAuthorityId,StatusMessage,Year,Month,CashierId,Owner,DateCreated,LastModified
34692,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141524,kbt950r,NULL,kbt950r,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,58:08.2,58:08.2
34694,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141526,KBT762D,NULL,KBT762D,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,58:30.5,58:30.5
34727,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141529,KBT556L,NULL,KBT556L,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,15:31.3,15:31.3
34714,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141531,KBS657T,NULL,KBS657T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,06:03.9,06:03.9
34695,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141539,Kca900m,NULL,Kca900m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,01:17.6,01:17.6
34698,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141541,KCF627X,NULL,KCF627X,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,01:46.9,01:46.9
34697,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141542,kca832p,NULL,kca832p,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,01:44.6,01:44.6
34699,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141544,KAX174K,NULL,KAX174K,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,01:48.9,01:48.9
34700,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141546,KCB461N,NULL,KCB461N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,02:22.8,02:22.8
34702,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141548,KCQ308S,NULL,KCQ308S,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,02:55.7,02:55.7
34703,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141549,KBA731W,NULL,KBA731W,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,03:18.4,03:18.4
34705,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,13000,13000,48,PKN06141550,Kcb444r,NULL,Kcb444r,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,03:29.4,03:29.4
34704,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141551,KCT887Z,NULL,KCT887Z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,03:24.9,03:24.9
34706,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141554,Kbw155p,NULL,Kbw155p,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,03:37.6,03:37.6
34707,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141559,KBS209X,NULL,KBS209X,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,04:01.1,04:01.1
34708,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141560,KCH353H,NULL,KCH353H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,04:16.6,04:16.6
34709,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141563,KAW671L,NULL,KAW671L,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,05:09.8,05:09.8
34710,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141564,KBL349R,NULL,KBL349R,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,05:12.6,05:12.6
34712,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141567,kbv789e,NULL,kbv789e,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,05:34.2,05:34.2
34711,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141569,kck445t,NULL,kck445t,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,05:31.6,05:31.6
34718,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141574,KBA351T,NULL,KBA351T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,09:58.3,09:58.3
34717,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141581,kbk637z,NULL,kbk637z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,09:55.0,09:55.0
34719,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141585,kch879t,NULL,kch879t,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,10:16.6,10:16.6
34720,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141593,KCH483G,NULL,KCH483G,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,11:44.5,11:44.5
34721,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141595,KBY792U,NULL,KBY792U,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,12:14.6,12:14.6
34723,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141597,KAP549V,NULL,KAP549V,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,13:35.4,13:35.4
34724,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141599,KBZ872T,NULL,KBZ872T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,13:47.5,13:47.5
34725,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141602,KCM977H,NULL,KCM977H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,14:49.8,14:49.8
34726,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141603,KCU988F,NULL,KCU988F,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,15:04.0,15:04.0
34728,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141607,kar239v,NULL,kar239v,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,15:46.9,15:46.9
34729,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141616,KCK098C,NULL,KCK098C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,17:28.0,17:28.0
34745,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141618,KCF692X,NULL,KCF692X,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:36.5,28:36.5
34730,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,5000,5000,48,PKN06141621,KCG484D,NULL,KCG484D,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,19:38.6,19:38.6
34731,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141624,KAP406N,NULL,KAP406N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,19:40.8,19:40.8
34733,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141626,kit891m,NULL,kit891m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,21:36.9,21:36.9
34732,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141628,KCL842N,NULL,KCL842N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,21:34.2,21:34.2
34734,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141629,kak559p,NULL,kak559p,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,21:40.4,21:40.4
34735,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141630,kcj912x,NULL,kcj912x,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:04.3,22:04.3
34736,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141632,KCC140F,NULL,KCC140F,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:28.4,22:28.4
34738,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141637,kcn180n,NULL,kcn180n,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:13.0,23:13.0
34739,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141639,KBM042D,NULL,KBM042D,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:16.2,23:16.2
34747,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141642,KCL242X,NULL,KCL242X,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:39.0,29:39.0
34740,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141645,kck192g,NULL,kck192g,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,24:32.7,24:32.7
34749,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141646,KBK613U,NULL,KBK613U,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,30:28.5,30:28.5
34741,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,3000,3000,48,PKN06141647,KMEH979G,NULL,KMEH979G,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,24:54.1,24:54.1
34742,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141649,KCS629Y,NULL,KCS629Y,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:00.1,25:00.1
34743,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141656,KBP182H,NULL,KBP182H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:50.7,26:50.7
34744,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141657,KCM102X,NULL,KCM102X,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:54.5,26:54.5
34746,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141662,KCN441V,NULL,KCN441V,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:08.5,29:08.5
34748,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141665,KBY789W,NULL,KBY789W,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:50.8,29:50.8
34764,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141668,KCC360N,NULL,KCC360N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,39:03.3,39:03.3
34754,PARKING,portal,NULL,NULL,RECEIPTED,NULL,CLAMPINGPENALTY,2000,2000,48,PKN06141668CLP,0,NULL,KCC360N,1,NULL,Clamping penalty KCC360N,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:07.6,32:07.6
34751,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141672,kcg059l,NULL,kcg059l,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:22.0,31:22.0
34750,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141673,KCT089F,NULL,KCT089F,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:21.3,31:21.3
34752,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141674,Kbw011,NULL,Kbw011,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:22.3,31:22.3
34757,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,5000,5000,48,PKN06141680,KCM901S,NULL,KCM901S,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,33:47.0,33:47.0
34753,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141681,KBM017K,NULL,KBM017K,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:02.8,32:02.8
34755,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141683,Kcn594q,NULL,Kcn594q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:38.6,32:38.6
34760,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141685,KCK154H,NULL,KCK154H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,35:40.6,35:40.6
34758,PARKING,portal,NULL,NULL,RECEIPTED,NULL,CLAMPINGPENALTY,2000,2000,48,PKN06141685CLP,0,NULL,KCK154H,1,NULL,Clamping penalty KCK154H,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,34:27.0,34:27.0
34756,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141686,kcf690p,NULL,kcf690p,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,33:28.1,33:28.1
34762,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,5000,5000,48,PKN06141700,kas350q,NULL,kas350q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,37:46.3,37:46.3
34759,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141702,KBS212T,NULL,KBS212T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,35:40.2,35:40.2
34761,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141703,KBR158L,NULL,KBR158L,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,35:58.8,35:58.8
34763,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141709,KCH617P,NULL,KCH617P,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,38:54.4,38:54.4
34765,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141717,KCB357M,NULL,KCB357M,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,44:43.3,44:43.3
34766,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141718,KCN636Q,NULL,KCN636Q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,44:51.0,44:51.0
34767,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141720,kbn387m,NULL,kbn387m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,45:05.1,45:05.1
34768,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141721,kbz912q,NULL,kbz912q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,46:01.5,46:01.5
34769,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141723,KBA246M,NULL,KBA246M,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,47:20.3,47:20.3
34770,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141724,kcb034m,NULL,kcb034m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,47:38.5,47:38.5
34771,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141726,KCR688q,NULL,KCR688q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,48:59.4,48:59.4
34772,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141727,kbz628g,NULL,kbz628g,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,49:34.4,49:34.4
34774,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141730,KCD162Y,NULL,KCD162Y,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,51:22.0,51:22.0
34775,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141731,kbu037x,NULL,kbu037x,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,51:42.3,51:42.3
34776,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141732,kan186e,NULL,kan186e,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,53:19.6,53:19.6
34780,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141733,KCL619J,NULL,KCL619J,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,02:41.0,02:41.0
34777,PARKING,portal,NULL,NULL,RECEIPTED,NULL,CLAMPINGPENALTY,2000,2000,48,PKN06141733CLP,0,NULL,KCL619J,1,NULL,Clamping penalty KCL619J,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,58:00.0,58:00.0
34782,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141734,KCN009U,NULL,KCN009U,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,03:48.3,03:48.3
34779,PARKING,portal,NULL,NULL,RECEIPTED,NULL,CLAMPINGPENALTY,2000,2000,48,PKN06141734CLP,0,NULL,KCN009U,1,NULL,Clamping penalty KCN009U,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,00:15.1,00:15.1
34778,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141737,KCF707T,NULL,KCF707T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,00:09.7,00:09.7
34783,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141739,KCS820B,NULL,KCS820B,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,05:05.6,05:05.6
34781,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141740,Kcj204n,NULL,Kcj204n,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,02:52.6,02:52.6
34784,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141744,KCL682R,NULL,KCL682R,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,13:39.7,13:39.7
34793,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141746,KCP881A,NULL,KCP881A,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,58:31.3,58:31.3
34785,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141750,KCS797H,NULL,KCS797H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:13.8,18:13.8
34786,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141751,KCT330S,NULL,KCT330S,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:08.5,26:08.5
34787,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141753,kcl476u,NULL,kcl476u,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:09.2,29:09.2
34788,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141754,kce903U,NULL,kce903U,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,33:21.5,33:21.5
34792,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141758,KBB261R,NULL,KBB261R,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,56:57.3,56:57.3
34790,PARKING,portal,NULL,NULL,RECEIPTED,NULL,CLAMPINGPENALTY,2000,2000,48,PKN06141758CLP,0,NULL,KBB261R,1,NULL,Clamping penalty KBB261R,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,53:56.5,53:56.5
34791,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141762,"Kbv347,j",NULL,"Kbv347,j",1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,54:47.0,54:47.0
34794,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141770,KCM516E,NULL,KCM516E,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:44.0,22:44.0
34795,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141772,Kce381h,NULL,Kce381h,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:53.6,29:53.6
34796,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06141806,718570867,NULL,718570867,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,00:44.6,00:44.6
